COUNTY,PRCTSEQ,PRECINCT,BALSEQID,JURISID,SECJURISID,CANDGROUP,OFFICENAME,ELECTDATE,ELECTTYPE,COL1HDG,RNAME1,PARTY1,PVTALLY1,COL2HDG,RNAME2,PARTY2,PVTALLY2,COL3HDG,RNAME3,PARTY3,PVTALLY3,COL4HDG,RNAME4,PARTY4,PVTALLY4,COL5HDG,RNAME5,PARTY5,PVTALLY5,COL6HDG,RNAME6,PARTY6,PVTALLY6,COL7HDG,RNAME7,PARTY7,PVTALLY7,COL8HDG,RNAME8,PARTY8,PVTALLY8,COL9HDG,RNAME9,PARTY9,PVTALLY9,COL10HDG,RNAME10,PARTY10,PVTALLY10
Anderson,0012,Glenwood,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,1,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,1,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Anderson,0012,Glenwood,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,586,2,Phil Bredesen,Democratic,707,3,Trudy A. Austin,Independent,14,4,John Carico,Independent,5,5,Dean Hill,Independent,17,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,2,8,Kris L. Todd,Independent,4,,,,,,,,
Anderson,0012,Glenwood,0011,3,0,0,United States House of Representatives District 3,2018-11-06,State General,1,Chuck Fleischmann,Republican,663,2,Danielle Mitchell,Democratic,631,3,Rick Tyler,Independent,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0012,Glenwood,0015,05,0,0,Tennessee Senate District 5,2018-11-06,State General,1,Randy McNally,Republican,774,2,Stuart Starr,Democratic,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0012,Glenwood,0017,33,0,0,Tennessee House of Representatives District 33,2018-11-06,State General,1,John D. Ragan,Republican,670,2,Richard Dawson,Democratic,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0013,Hendrix Creek,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,867,2,Karl Dean,Democratic,816,3,Mark CoonRippy Brown,Independent,3,4,Sherry L. Clark,Independent,4,5,Justin Cornett,Independent,1,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,1,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,1,10,Matthew Koch,Independent,0
Anderson,0013,Hendrix Creek,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,2,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,1,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,2,19,George Blackwell Smith IV,Independent,1,20,Jeremy Allen Stephenson,Independent,0
Anderson,0013,Hendrix Creek,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,3,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Anderson,0013,Hendrix Creek,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,770,2,Phil Bredesen,Democratic,907,3,Trudy A. Austin,Independent,9,4,John Carico,Independent,1,5,Dean Hill,Independent,10,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,0,8,Kris L. Todd,Independent,1,,,,,,,,
Anderson,0013,Hendrix Creek,0011,3,0,0,United States House of Representatives District 3,2018-11-06,State General,1,Chuck Fleischmann,Republican,894,2,Danielle Mitchell,Democratic,764,3,Rick Tyler,Independent,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0013,Hendrix Creek,0015,05,0,0,Tennessee Senate District 5,2018-11-06,State General,1,Randy McNally,Republican,1035,2,Stuart Starr,Democratic,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0013,Hendrix Creek,0017,33,0,0,Tennessee House of Representatives District 33,2018-11-06,State General,1,John D. Ragan,Republican,847,2,Richard Dawson,Democratic,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0014,Highland View,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,255,2,Karl Dean,Democratic,308,3,Mark CoonRippy Brown,Independent,0,4,Sherry L. Clark,Independent,1,5,Justin Cornett,Independent,0,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,1,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Anderson,0014,Highland View,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,2,19,George Blackwell Smith IV,Independent,2,20,Jeremy Allen Stephenson,Independent,0
Anderson,0014,Highland View,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,1,24,Vinnie Vineyard,Independent,1,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Anderson,0014,Highland View,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,241,2,Phil Bredesen,Democratic,320,3,Trudy A. Austin,Independent,3,4,John Carico,Independent,0,5,Dean Hill,Independent,4,6,Kevin Lee McCants,Independent,0,7,Breton Phillips,Independent,0,8,Kris L. Todd,Independent,2,,,,,,,,
Anderson,0014,Highland View,0011,3,0,0,United States House of Representatives District 3,2018-11-06,State General,1,Chuck Fleischmann,Republican,275,2,Danielle Mitchell,Democratic,279,3,Rick Tyler,Independent,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0014,Highland View,0015,05,0,0,Tennessee Senate District 5,2018-11-06,State General,1,Randy McNally,Republican,306,2,Stuart Starr,Democratic,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0014,Highland View,0017,33,0,0,Tennessee House of Representatives District 33,2018-11-06,State General,1,John D. Ragan,Republican,266,2,Richard Dawson,Democratic,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0015,Lake City MS,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,926,2,Karl Dean,Democratic,248,3,Mark CoonRippy Brown,Independent,1,4,Sherry L. Clark,Independent,3,5,Justin Cornett,Independent,1,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,1
Anderson,0015,Lake City MS,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,3,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,0,19,George Blackwell Smith IV,Independent,1,20,Jeremy Allen Stephenson,Independent,1
Anderson,0015,Lake City MS,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,4,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Anderson,0015,Lake City MS,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,839,2,Phil Bredesen,Democratic,324,3,Trudy A. Austin,Independent,7,4,John Carico,Independent,4,5,Dean Hill,Independent,8,6,Kevin Lee McCants,Independent,2,7,Breton Phillips,Independent,2,8,Kris L. Todd,Independent,3,,,,,,,,
Anderson,0015,Lake City MS,0011,3,0,0,United States House of Representatives District 3,2018-11-06,State General,1,Chuck Fleischmann,Republican,917,2,Danielle Mitchell,Democratic,233,3,Rick Tyler,Independent,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0015,Lake City MS,0015,05,0,0,Tennessee Senate District 5,2018-11-06,State General,1,Randy McNally,Republican,970,2,Stuart Starr,Democratic,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0015,Lake City MS,0017,33,0,0,Tennessee House of Representatives District 33,2018-11-06,State General,1,John D. Ragan,Republican,586,2,Richard Dawson,Democratic,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0015,Lake City MS,0017,36,0,0,Tennessee House of Representatives District 36,2018-11-06,State General,1,Dennis H. Powers,Republican,331,2,Cassandra Mitchell,Democratic,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0016,Marlow,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,390,2,Karl Dean,Democratic,104,3,Mark CoonRippy Brown,Independent,1,4,Sherry L. Clark,Independent,0,5,Justin Cornett,Independent,0,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Anderson,0016,Marlow,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,1,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,0,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,0
Anderson,0016,Marlow,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,2,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Anderson,0016,Marlow,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,368,2,Phil Bredesen,Democratic,119,3,Trudy A. Austin,Independent,1,4,John Carico,Independent,2,5,Dean Hill,Independent,4,6,Kevin Lee McCants,Independent,0,7,Breton Phillips,Independent,3,8,Kris L. Todd,Independent,2,,,,,,,,
Anderson,0016,Marlow,0011,3,0,0,United States House of Representatives District 3,2018-11-06,State General,1,Chuck Fleischmann,Republican,379,2,Danielle Mitchell,Democratic,94,3,Rick Tyler,Independent,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0016,Marlow,0015,05,0,0,Tennessee Senate District 5,2018-11-06,State General,1,Randy McNally,Republican,395,2,Stuart Starr,Democratic,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0016,Marlow,0017,33,0,0,Tennessee House of Representatives District 33,2018-11-06,State General,1,John D. Ragan,Republican,372,2,Richard Dawson,Democratic,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0017,North Clinton,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,696,2,Karl Dean,Democratic,253,3,Mark CoonRippy Brown,Independent,2,4,Sherry L. Clark,Independent,2,5,Justin Cornett,Independent,1,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Anderson,0017,North Clinton,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,2,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,1,18,Heather Scott,Independent,2,19,George Blackwell Smith IV,Independent,2,20,Jeremy Allen Stephenson,Independent,0
Anderson,0017,North Clinton,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,1,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Anderson,0017,North Clinton,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,622,2,Phil Bredesen,Democratic,327,3,Trudy A. Austin,Independent,2,4,John Carico,Independent,1,5,Dean Hill,Independent,6,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,4,8,Kris L. Todd,Independent,1,,,,,,,,
Anderson,0017,North Clinton,0011,3,0,0,United States House of Representatives District 3,2018-11-06,State General,1,Chuck Fleischmann,Republican,670,2,Danielle Mitchell,Democratic,245,3,Rick Tyler,Independent,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0017,North Clinton,0015,05,0,0,Tennessee Senate District 5,2018-11-06,State General,1,Randy McNally,Republican,720,2,Stuart Starr,Democratic,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0017,North Clinton,0017,33,0,0,Tennessee House of Representatives District 33,2018-11-06,State General,1,John D. Ragan,Republican,654,2,Richard Dawson,Democratic,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0018,Norris,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,371,2,Karl Dean,Democratic,403,3,Mark CoonRippy Brown,Independent,1,4,Sherry L. Clark,Independent,1,5,Justin Cornett,Independent,1,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Anderson,0018,Norris,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,1,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,1,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,1
Anderson,0018,Norris,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Anderson,0018,Norris,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,321,2,Phil Bredesen,Democratic,446,3,Trudy A. Austin,Independent,2,4,John Carico,Independent,1,5,Dean Hill,Independent,5,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,1,8,Kris L. Todd,Independent,1,,,,,,,,
Anderson,0018,Norris,0011,3,0,0,United States House of Representatives District 3,2018-11-06,State General,1,Chuck Fleischmann,Republican,364,2,Danielle Mitchell,Democratic,389,3,Rick Tyler,Independent,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0018,Norris,0015,05,0,0,Tennessee Senate District 5,2018-11-06,State General,1,Randy McNally,Republican,419,2,Stuart Starr,Democratic,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0018,Norris,0017,36,0,0,Tennessee House of Representatives District 36,2018-11-06,State General,1,Dennis H. Powers,Republican,349,2,Cassandra Mitchell,Democratic,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0019,Norwood,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,733,2,Karl Dean,Democratic,323,3,Mark CoonRippy Brown,Independent,3,4,Sherry L. Clark,Independent,2,5,Justin Cornett,Independent,0,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,1,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,2,10,Matthew Koch,Independent,1
Anderson,0019,Norwood,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,1,19,George Blackwell Smith IV,Independent,3,20,Jeremy Allen Stephenson,Independent,0
Anderson,0019,Norwood,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,1,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Anderson,0019,Norwood,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,698,2,Phil Bredesen,Democratic,353,3,Trudy A. Austin,Independent,10,4,John Carico,Independent,1,5,Dean Hill,Independent,7,6,Kevin Lee McCants,Independent,3,7,Breton Phillips,Independent,2,8,Kris L. Todd,Independent,0,,,,,,,,
Anderson,0019,Norwood,0011,3,0,0,United States House of Representatives District 3,2018-11-06,State General,1,Chuck Fleischmann,Republican,759,2,Danielle Mitchell,Democratic,279,3,Rick Tyler,Independent,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0019,Norwood,0015,05,0,0,Tennessee Senate District 5,2018-11-06,State General,1,Randy McNally,Republican,797,2,Stuart Starr,Democratic,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0019,Norwood,0017,33,0,0,Tennessee House of Representatives District 33,2018-11-06,State General,1,John D. Ragan,Republican,740,2,Richard Dawson,Democratic,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0020,Oak Ridge,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,265,2,Karl Dean,Democratic,491,3,Mark CoonRippy Brown,Independent,0,4,Sherry L. Clark,Independent,0,5,Justin Cornett,Independent,2,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,1,10,Matthew Koch,Independent,0
Anderson,0020,Oak Ridge,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,1,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,1,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,1,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,0
Anderson,0020,Oak Ridge,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,3,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Anderson,0020,Oak Ridge,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,234,2,Phil Bredesen,Democratic,516,3,Trudy A. Austin,Independent,2,4,John Carico,Independent,0,5,Dean Hill,Independent,6,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,2,8,Kris L. Todd,Independent,3,,,,,,,,
Anderson,0020,Oak Ridge,0011,3,0,0,United States House of Representatives District 3,2018-11-06,State General,1,Chuck Fleischmann,Republican,278,2,Danielle Mitchell,Democratic,461,3,Rick Tyler,Independent,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0020,Oak Ridge,0015,05,0,0,Tennessee Senate District 5,2018-11-06,State General,1,Randy McNally,Republican,322,2,Stuart Starr,Democratic,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0020,Oak Ridge,0017,33,0,0,Tennessee House of Representatives District 33,2018-11-06,State General,1,John D. Ragan,Republican,266,2,Richard Dawson,Democratic,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson,0021,Pine Valley,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,627,2,Karl Dean,Democratic,698,3,Mark CoonRippy Brown,Independent,3,4,Sherry L. Clark,Independent,5,5,Justin Cornett,Independent,2,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,1
Anderson,0021,Pine Valley,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,1,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,1,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,2,19,George Blackwell Smith IV,Independent,1,20,Jeremy Allen Stephenson,Independent,1
Anderson,0021,Pine Valley,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Anderson,0021,Pine Valley,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,563,2,Phil Bredesen,Democratic,747,3,Trudy A. Austin,Independent,13,4,John Carico,Independent,1,5,Dean Hill,Independent,12,6,Kevin Lee McCants,Independent,0,7,Breton Phillips,Independent,1,8,Kris L. Todd,Independent,3,,,,,,,,
